Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2874	1	-227.3398	-238.856	11.51623	2.06436	0.0271013	0.0189143	0.0130075	0.0663402	0.0498816	0.309859	0.028255	0.108781	0.0500117	0.0316054	0.0247715	0.187369	0.340531	0.0418871	0.07533731	-0.0008348383	0.0181509	0.0498651	0.143902	0.0409856	0.0574759	0.0357523	0.0757998	0.0017378	0.163721	0.20366	0.0168389	0.00913137	0.0265874	0.0180504	0.138341	0.1361887	30.8688	0.300838	0.661688	1.07152	1.96595	0.0992656	0.196563	0.288133	0.0582201	0.26232	0.0954982	0.1353539	1.006168
2875	1	-209.4769	-236.2857	26.80877	3.677167	0.00203992	0.0262305	0.059961	0.00331069	0.0350076	0.0452438	0.00346784	0.1924	0.0153549	0.00322069	0.0290579	0.0045741	0.102505	0.0382318	0.04478532	0.03742257	0.0132376	0.104136	0.0948633	0.0284034	0.109445	0.0343594	0.0177446	0.0812312	0.129057	0.224956	0.0118608	0.0155055	0.0907464	0.0287164	0.0157365	0.002496025	24.58177	0.435697	0.763249	1.0843	1.71676	0.193404	0.169226	0.126695	0.0923017	0.27946	0.138914	0.03991859	0.06252789
2876	1	-221.588	-237.6473	16.05927	1.873742	0.0969228	0.137082	0.0752259	0.121774	0.0981299	0.0362097	0.00254091	0.119692	0.0214904	0.200013	0.332044	0.00886565	0.384134	0.144758	0.133774	0.05851033	0.00168429	0.0214717	0.0486871	0.00991002	0.197549	0.00606032	0.00123876	0.0229491	0.0854915	0.397247	0.00590295	0.00427288	0.0687573	0.119202	0.00957557	0.1150881	7.221445	0.277723	0.640879	1.06648	2.01491	0.158556	0.177053	0.224347	0.0422705	0.285582	0.112192	0.1735984	0.6629558
2877	1	-233.9398	-240.1555	6.215663	0.4979119	0.212219	0.0680256	0.0737091	0.498196	0.652257	0.0747566	0.00547056	0.304575	0.102261	0.00356163	0.30824	0.106419	0.632073	0.266722	0.2408397	0.06861767	0.0105224	0.0777538	0.0872829	0.0706124	0.0929764	0.00280338	0.115539	0.0187741	0.0922089	0.0740283	0.00147874	0.010406	0.2526	0.0757531	0.0172599	0.01237274	17.40768	0.0330014	0.250551	0.818743	2.8977	0.120733	0.238421	0.241145	0.0774361	0.204927	0.117338	0.08099042	0.152768
2878	1	-216.253	-242.4886	26.23565	0.6575769	0.0576295	0.00260365	0.0222181	0.00794716	0.0368641	0.039176	0.0220276	0.0167625	0.0166837	0.143725	0.120338	0.0591047	0.0397311	0.0661793	0.04127741	0.06678212	0.107691	0.00605879	0.00743473	0.0401685	0.100143	0.0919527	0.0830301	0.0473028	0.0603168	0.243644	0.00923604	0.0668066	0.00999925	0.015861	0.110354	0.006733671	28.07478	0.0651602	0.342807	0.908073	2.68396	0.164409	0.163487	0.265	0.0790103	0.189131	0.138963	0.07351579	0.09159489
2879	1	-216.4006	-237.5861	21.18553	3.163504	0.155411	0.0228363	0.0715979	0.0177987	0.0360226	0.037522	0.0044466	0.0510728	0.143576	0.0140253	0.0183365	0.00082028	0.0597242	0.158229	0.07685184	0.006313582	0.0444397	0.14876	0.0605969	0.13493	0.0393815	0.0401826	0.00814405	0.140059	0.0857593	0.0778963	0.000935791	0.0169232	0.035834	0.0742057	0.0919515	0.1220026	23.47625	0.401528	0.740197	1.08321	1.77506	0.123144	0.152096	0.227577	0.0974377	0.230859	0.168887	0.1283161	0.9507967
2880	1	-200.8271	-232.24	31.41288	1.979765	0.0267055	0.0423751	0.00627401	0.020985	0.0126994	0.0996768	0.0104189	0.0023071	0.0101584	0.00562339	0.0222642	0.0265426	0.0166452	0.0122151	0.02594797	0.03582363	0.145635	0.00335904	0.0418503	0.0214228	0.106453	0.000954843	0.0605414	0.141781	0.110212	0.100581	0.00106542	0.00772874	0.017445	0.0508707	0.1901	0.007026001	45.50061	0.290847	0.652845	1.06947	1.98683	0.103403	0.197292	0.250264	0.0496125	0.308864	0.090564	0.04284963	0.1639688
2881	1	-234.0213	-234.3778	0.3565154	0.9391617	0.337331	0.0590852	0.162988	0.64553	1.34597	0.675591	0.119407	1.0153	0.0996532	0.114359	0.299955	0.13758	0.22374	0.0710352	0.2882133	0.07533742	0.0550139	0.0790345	0.0269992	0.0816076	0.1049	0.0382346	0.00673946	0.0259026	0.00854201	0.239798	0.0178083	0.00931464	0.157113	0.0387146	0.110277	0.1498589	6.603031	0.124661	0.457669	0.989139	2.42853	0.137657	0.151674	0.212404	0.0520027	0.307023	0.139239	0.2251964	0.665459
2882	1	-225.5907	-237.5405	11.94983	0.3192582	0.0393892	0.0363658	0.0574024	0.0961254	0.14174	0.203517	0.0263156	0.306905	0.0946022	0.00385509	0.100148	0.0673876	0.170219	0.0260054	0.07439066	0.02148034	0.0474288	0.0374401	0.00552503	0.026422	0.0638939	0.0361983	0.0351331	0.0732124	0.0073245	0.132105	0.0188027	0.0125512	0.154606	0.00670469	0.342652	0.006076322	75.3186	0.00698694	0.119536	0.626771	3.24671	0.130313	0.207343	0.237876	0.0341492	0.28645	0.103869	0.02755666	0.2205028
2883	1	-215.623	-235.9857	20.36271	1.024666	0.0516423	0.117708	0.112239	0.0190494	0.0384116	0.0761062	0.339908	0.0705516	0.0519419	0.0137114	0.0568412	0.0333943	0.00747709	0.19259	0.08724078	0.05208091	0.0366648	0.0215421	0.187601	0.130554	0.0284208	0.00475214	0.0833699	0.0352497	0.0702594	0.13702	0.0133092	0.0060887	0.0706626	0.157287	0.0172183	0.01332382	15.21478	0.141849	0.484042	1.00397	2.37014	0.115658	0.220613	0.261621	0.0435179	0.181	0.17759	0.06540474	0.2037134
2884	1	-212.6912	-234.3346	21.64345	1.449637	0.10118	0.0660702	0.0306963	0.00628002	0.00352411	0.0169004	0.0699968	0.159527	0.045965	0.156084	0.127766	0.246222	0.054595	0.0291614	0.05930514	0.05880151	0.101971	0.00410029	0.31323	0.111595	0.101355	0.0237196	0.0386181	0.0860717	0.0765346	0.069849	0.00720733	0.00604188	0.00383493	0.00972684	0.0461451	0.03923199	10.52956	0.217437	0.579953	1.04732	2.15529	0.083346	0.123869	0.326038	0.0822659	0.249935	0.134546	0.0980335	0.4001896
2885	1	-193.9706	-238.0064	44.03581	0.5873058	0.0246227	0.00407454	0.00833067	0.00382071	0.00485757	0.00684029	0.00118161	0.0054125	0.00404369	0.00651606	0.00495085	0.000862388	0.0061361	0.00784459	0.004960265	0.009465434	0.0347061	0.0175439	0.0544389	0.226542	0.0151166	0.00567654	0.0682156	0.216322	0.203286	0.0977605	0.00479452	0.00721435	0.0169961	0.0170978	0.0142897	6.949992e-05	217.7753	0.0505009	0.305142	0.874702	2.76966	0.112533	0.106677	0.310254	0.0750608	0.284928	0.110547	0.009534934	0.007288977
2886	1	-216.9597	-238.9592	21.9995	0.9010984	0.214209	0.0234414	0.0701549	0.0757033	0.0227481	0.00584251	0.0409461	0.0669459	0.00108869	0.0287597	0.0152731	0.0240705	0.124122	0.00638732	0.05013573	0.02822819	0.00554691	0.0774104	0.0371257	0.183654	0.102018	0.00150131	0.0872173	0.0465603	0.0523061	0.0603816	0.00181308	0.181148	0.130462	0.00340159	0.0294543	0.003789374	68.38757	0.116823	0.444864	0.981463	2.45685	0.149436	0.210033	0.183561	0.0833127	0.25829	0.115367	0.03201756	0.118353
2887	1	-197.6293	-228.5256	30.89623	1.909851	0.00513789	0.0350453	0.0164577	0.0188562	0.00141966	0.00244438	0.020517	0.094307	0.0421422	0.00935813	0.00415152	0.0447673	0.0794511	0.00873504	0.02842687	0.04621457	0.0191769	0.0129951	0.00772672	0.0232858	0.269709	0.00289942	0.031223	0.0044614	0.21612	0.197143	0.00477846	0.103855	0.0356461	0.00866684	0.0623123	0.0002075025	35.24035	0.282271	0.645072	1.06756	2.0051	0.15269	0.157779	0.252248	0.0616324	0.272404	0.103247	0.04642207	0.00446991
2888	1	-200.4759	-235.9186	35.44276	0.5497144	0.00743842	0.024985	0.00539293	0.0118077	0.0168833	0.0281606	2.02308e-05	0.0466182	0.00186655	0.00886431	0.00420932	0.0288699	0.00210776	0.00680726	0.0106594	0.01060511	0.0142546	0.00708705	0.0140112	0.323179	0.0163535	0.00108311	0.0533692	0.0715043	0.281268	0.0880068	0.00625834	0.0339678	0.0521196	0.0189196	0.0186172	0.006482079	154.3695	0.0429319	0.283137	0.853324	2.82061	0.111605	0.207382	0.27495	0.0607687	0.22379	0.121504	0.01708718	0.3793533
2889	1	-199.2582	-226.8637	27.60542	2.158056	0.0644235	0.090767	0.0213	0.023526	0.00884474	0.00220794	0.00732346	0.0813014	0.0460441	0.040574	0.000443062	0.000220123	0.0182592	0.0121246	0.03102946	0.07860248	0.160678	0.0460781	0.0269074	0.0436369	0.201958	0.0203632	0.0064765	0.0269425	0.0763765	0.152511	0.0110106	0.000801171	0.0159501	0.174315	0.0359946	0.0139781	30.96773	0.311439	0.670833	1.07348	1.94424	0.141136	0.161993	0.230008	0.06715	0.287888	0.111825	0.09258058	0.1509831
2890	1	-212.3479	-230.0085	17.66058	2.854431	0.0431884	0.179024	0.30991	0.0272939	0.101567	0.019886	0.0297916	0.302203	0.0163124	0.034914	0.0166805	0.123429	0.120579	0.0476264	0.1194739	0.1484779	0.0764405	0.0296367	0.028141	0.122356	0.230082	0.0054856	0.102462	0.0181419	0.147841	0.0423717	0.0015522	0.0318504	0.0159686	0.144196	0.00347519	0.01174651	13.26325	0.377677	0.723136	1.0817	1.81749	0.134841	0.151224	0.212755	0.0529929	0.34886	0.0993279	0.1602244	0.07331285
2891	1	-233.7286	-238.7456	5.016991	1.602374	0.290966	0.222497	0.0682921	1.04292	0.360741	0.279987	0.246815	0.139099	0.138779	0.0532041	0.17782	0.0124593	0.0105477	0.89023	0.2556636	0.05281619	0.114843	0.00457393	0.0998722	0.0119784	0.0627677	0.0152025	0.0579772	0.0559476	0.0248543	0.128762	0.00221494	0.0378243	0.0766759	0.015798	0.290709	0.1228812	7.044711	0.240713	0.604755	1.05591	2.09862	0.179279	0.151316	0.184896	0.0676044	0.277188	0.139716	0.1756974	0.6993911
2892	1	-228.4852	-229.2425	0.7572646	1.203052	0.0574211	0.551363	0.633239	0.231371	0.0680322	0.635961	0.281965	0.0412253	0.894433	0.186086	0.55631	0.0493866	0.630428	0.547667	0.2612451	0.09554609	0.043422	0.0302324	0.169417	0.113306	0.074477	0.00369003	0.00509996	0.000849407	0.103131	0.11228	0.00478382	2.81972e-05	0.00726796	0.210121	0.121896	0.002235345	9.692745	0.175606	0.5303	1.02691	2.26718	0.135299	0.212482	0.223801	0.0624299	0.211358	0.15463	0.09778144	0.02286062
2893	1	-217.7201	-236.6982	18.97811	2.471808	0.072575	0.0278164	0.0458944	0.0506029	0.112555	0.00209719	0.0148864	0.0594912	0.156453	0.108262	0.0146057	0.00270387	0.0395601	0.000840922	0.07627209	-0.03004251	0.052856	0.0437272	0.12203	0.0512091	0.101268	0.0147061	0.105896	0.0560095	0.0428068	0.138249	0.00468614	0.0328977	0.0714692	0.0513742	0.110814	0.06081891	21.40193	0.343767	0.697338	1.0783	1.88059	0.13784	0.192644	0.280982	0.0380698	0.241588	0.108876	0.03077641	1.976154
2894	1	-214.0393	-233.6004	19.5611	2.407256	0.0319567	0.269645	0.0165729	0.289147	0.0599724	0.0112646	0.0127268	0.141261	0.00472404	0.0386489	0.0395503	0.0332662	0.00679471	0.0308654	0.07195927	0.04327773	0.00804059	0.0703178	0.058405	0.114358	0.200088	0.0115799	0.020834	0.0791436	0.0709799	0.126569	0.00750603	0.0545367	0.0533597	0.0519068	0.0723757	0.003340078	30.60302	0.337484	0.69234	1.07749	1.89268	0.12745	0.210306	0.256636	0.104757	0.187594	0.113257	0.04661781	0.07164811
2895	1	-230.5284	-238.8964	8.367914	0.781794	0.0292193	0.27058	0.062812	0.391665	0.0675415	0.230248	0.475367	0.127669	0.00270737	0.23839	0.0903233	0.12544	0.0387216	0.0594548	0.1626091	0.08241316	0.192512	0.146743	0.141206	0.0542463	0.0821042	0.00273662	0.0982353	0.123406	0.013989	0.0560193	0.00194952	0.0223861	0.0110228	0.0501984	0.00324496	0.02589975	20.38492	0.0916792	0.3997	0.95178	2.55684	0.132057	0.203435	0.207177	0.0541013	0.272841	0.130389	0.1083129	0.2391197
2896	1	-217.7683	-243.0974	25.32908	4.56448	0.0223341	0.0228865	0.0742059	0.00515344	0.0600215	0.00649314	0.0338858	0.0913743	0.0677146	0.073577	0.0660917	0.0972843	0.0377189	0.0156545	0.04329219	0.05341035	0.0454143	0.02652	0.0658033	0.150711	0.0647978	0.0645092	0.0196836	0.107823	0.157223	0.104504	0.0442148	0.0114765	0.106231	0.00412577	0.0269628	0.01013087	16.91805	0.482918	0.792715	1.08397	1.6404	0.113121	0.206562	0.180493	0.0534688	0.251821	0.194534	0.06354122	0.1594377
2897	1	-201.0688	-231.8214	30.75262	1.311451	0.0311069	0.0130061	0.0167503	0.0141642	0.0379967	0.128165	0.00252123	0.0733357	0.0386596	0.0131561	0.0104137	0.0568462	0.0117331	0.0112948	0.02640377	0.02546921	0.0683871	0.0847643	0.0235132	0.09449	0.11284	0.0112139	0.023044	0.0309307	0.12483	0.130466	0.00172202	0.00339626	0.0864605	0.098173	0.10577	0.006645315	27.00829	0.194672	0.553835	1.03712	2.21437	0.199901	0.208893	0.260641	0.0478053	0.193721	0.0890387	0.03211452	0.2069256
2898	1	-227.2848	-234.9097	7.624905	1.620933	0.0620189	0.0323558	0.104811	0.715795	0.087849	0.0902772	0.35665	0.363536	0.0927976	0.0966136	0.0581006	0.138361	0.602529	0.293832	0.230524	0.2164046	0.0895377	0.0173337	0.04844	0.0465984	0.0812132	0.0674366	0.00309711	0.0450947	0.108703	0.201612	0.00392805	0.0125734	0.0427834	0.17178	0.0598691	0.08121726	5.080758	0.243414	0.607522	1.0568	2.09227	0.186316	0.100385	0.249747	0.0955405	0.265473	0.102539	0.2976219	0.2728874
2899	1	-216.304	-233.7998	17.49579	0.8116815	0.0454378	0.014691	0.0726159	0.156942	0.0350851	0.0872304	0.0826846	0.301775	0.31061	0.00790357	0.0248192	0.0135008	0.183262	0.0517372	0.120107	0.1290389	0.0545532	0.030917	0.103145	0.00187217	0.136049	0.010728	0.0132987	0.0821807	0.0853806	0.0804369	0.00361293	0.000999612	0.0813169	0.12032	0.195189	0.01401037	13.58938	0.0980419	0.411795	0.96014	2.53002	0.131071	0.178234	0.263674	0.0446395	0.278995	0.103386	0.1430493	0.0979409
2900	1	-196.4909	-230.6193	34.12842	1.249086	0.00485451	0.0167462	0.00449705	0.0344153	0.00317977	0.0102544	0.00257663	0.015545	0.00429775	0.00385203	0.0455221	0.00159232	0.00260071	0.0381318	0.01570695	0.01903541	0.108633	0.0482332	0.159207	0.0524815	0.125123	0.00457147	0.01023	0.127953	0.0580442	0.0924049	0.00389162	0.0185648	0.00766118	0.146679	0.0363222	0.002979595	93.2544	0.183836	0.540661	1.03152	2.24398	0.107446	0.208631	0.257443	0.0644824	0.274711	0.0872867	0.022015	0.1353439
2901	1	-212.6159	-234.1413	21.52542	2.86572	0.125906	0.00119605	0.0555755	0.127241	0.0399708	0.0115471	0.0766984	0.0911737	0.0227086	0.0132006	0.0212378	0.10499	0.129995	0.0108611	0.05787925	0.0323376	0.120453	0.0486084	0.0922535	0.0548789	0.060332	0.0185458	0.0533965	0.089364	0.20408	0.0612679	0.00452507	0.0179582	0.00102118	0.142106	0.0312098	0.04591819	26.54919	0.378599	0.723811	1.08177	1.81582	0.115527	0.25443	0.236529	0.0426315	0.231981	0.118902	0.07825579	0.5867705
2902	1	-212.7542	-236.0748	23.32055	0.9328429	0.0366718	0.133789	0.0359627	0.0404654	0.0540267	0.0542355	0.180241	0.0483504	0.031095	0.119641	0.0419401	0.122481	0.00727434	0.134157	0.09368273	0.05873094	0.151685	0.0521053	0.0151432	0.0605114	0.0280998	0.00704413	0.0536895	0.0442088	0.0405321	0.180552	0.00959283	0.0380098	0.0198014	0.226317	0.0727078	0.01772557	10.40104	0.123367	0.455592	0.987915	2.43313	0.138156	0.193044	0.216694	0.036431	0.318611	0.0970636	0.07645651	0.2318385
2903	1	-219.909	-237.9975	18.0885	0.9875686	0.136227	0.0548942	0.0160227	0.000883685	0.0529452	0.184582	0.055644	0.11596	0.270787	0.036594	0.1261	0.03899	0.0372344	0.00409465	0.1009137	0.02948216	0.0208673	0.0225559	0.0174648	0.101185	0.359628	0.0172343	0.0187939	0.0286676	0.118352	0.0920816	0.0132138	0.0103376	0.0193597	0.0497407	0.110518	0.01495626	22.83291	0.134467	0.472983	0.997909	2.39464	0.0883893	0.111354	0.297617	0.100768	0.326438	0.075433	0.04443842	0.3365615
2904	1	-229.1284	-244.1317	15.0033	0.2022727	0.0291222	0.0520671	0.154719	0.056971	0.0619165	0.0721989	0.013022	0.129396	0.0772341	0.0619492	0.0179626	0.102148	0.0773321	0.000328713	0.06832629	0.006611959	0.0303202	0.0183264	0.0116213	0.0883648	0.222861	0.0209991	0.0506088	0.0792543	0.0804579	0.0762545	0.00348107	0.00459173	0.0802291	0.187626	0.0450032	0.003750648	82.20368	0.000574048	0.0350968	0.389563	3.57477	0.150837	0.233045	0.136346	0.0501577	0.340397	0.0892177	0.01036261	0.3619406
2905	1	-225.1809	-238.1024	12.92149	0.3793471	0.0116351	0.111988	0.00943901	0.017401	0.0246707	0.0962376	0.0414604	0.206611	0.264383	0.0260972	0.123289	0.325142	0.231105	0.0752165	0.1295666	0.05330214	0.0498344	0.0339159	0.0100284	0.0809039	0.251667	0.000407115	0.0578794	0.102913	0.0801963	0.0256463	0.00632905	0.00153815	0.0597561	0.142622	0.0963637	0.03552669	28.59103	0.0138511	0.166168	0.707928	3.11205	0.156947	0.221145	0.179128	0.115366	0.24168	0.0857342	0.08882883	0.3999455
2906	1	-205.4231	-231.9933	26.5702	0.6218974	0.00496128	0.0322844	0.0514137	0.00784488	0.0385147	0.0220194	0.0277824	0.0113005	0.00665281	0.0532045	0.000791124	0.0385553	0.0115635	0.0378646	0.02399281	0.001406001	0.139653	0.000809397	0.0705237	0.116192	0.0415757	0.000387183	0.00934964	0.0748074	0.0914541	0.233666	0.00302052	0.0046951	0.0550829	0.0191225	0.139661	0.01695422	107.6389	0.0576535	0.324227	0.892092	2.72603	0.130958	0.234945	0.255306	0.0685171	0.23325	0.0770242	0.01836022	0.9234213
2907	1	-221.9319	-231.1428	9.210943	0.9342744	0.160195	0.142557	0.163503	0.253826	0.0738412	0.0780013	0.251935	0.464442	0.0440238	0.0146568	0.0136036	0.0245352	0.0125994	0.0424235	0.10655	-0.009199941	0.0422107	0.151251	0.104778	0.155501	0.0227945	0.00147734	0.0122528	0.0145897	0.0770109	0.113415	0.0256436	0.000972568	0.0050079	0.203782	0.0693124	0.06200194	66.37441	0.12366	0.456064	0.988194	2.43208	0.170337	0.255367	0.227963	0.0815212	0.185126	0.0796853	0.052802	1.174235
2908	1	-230.7702	-235.3546	4.584386	0.3251992	0.0419544	0.00952124	0.128899	0.122102	0.160153	0.45046	0.0545098	0.453531	0.0331547	0.00416324	0.560056	0.168027	0.0486513	0.243831	0.2561707	0.04996936	0.138603	0.0428285	0.0328734	0.0331444	0.00286184	0.000892344	0.0421889	0.0950926	0.0981102	0.0966634	0.0022537	0.0115503	0.00908916	0.165383	0.228465	0.01118906	31.08039	0.00756052	0.124187	0.635793	3.23246	0.118253	0.133725	0.319512	0.0564657	0.24504	0.127004	0.06115842	0.182952
2909	1	-217.6197	-238.6869	21.06719	0.2920148	0.0606507	0.0314893	0.28895	0.0114912	0.0319472	0.0917939	0.141245	0.12155	0.0047085	0.010731	0.0258961	0.0657904	0.0951634	0.0405932	0.06848636	0.0306495	0.00628295	0.0785973	0.193881	0.00259383	0.0479536	0.00139932	0.014857	0.0511734	0.0977682	0.256779	0.00181896	0.105278	0.0106283	0.113109	0.0178803	0.005617007	28.48023	0.00466996	0.0982992	0.582146	3.31489	0.146403	0.224121	0.186506	0.0586263	0.269072	0.115271	0.0362665	0.1548814
2910	1	-209.4188	-238.6805	29.26169	0.4320099	0.0874288	0.0975193	0.077809	0.0256363	0.00712732	0.167751	0.0358103	0.179226	0.0497529	0.0275255	0.0416402	0.0331709	0.0081799	0.0254666	0.05030168	0.1301187	0.0148454	0.046543	0.19506	0.0613165	0.0127312	0.0131751	0.0666052	0.132899	0.0432254	0.202597	0.0150875	0.0489306	0.00748685	0.0694918	0.0700055	0.004525505	8.079469	0.0215901	0.205237	0.763719	3.00945	0.145872	0.205808	0.25544	0.0648401	0.242993	0.0850473	0.1346442	0.03361084
2911	1	-224.0056	-241.5751	17.56949	1.576204	0.115459	0.0561776	0.0293885	0.0696782	0.0248511	0.0326426	0.0780263	0.0133267	0.135569	0.0390938	0.413339	0.017141	0.26011	0.0693833	0.1174402	0.0546266	0.227024	0.048094	0.0727979	0.0676469	0.0805619	0.0447599	0.0161133	0.00726392	0.0765836	0.00592428	0.0353618	0.00709244	0.0703174	0.159072	0.0813866	0.003973917	19.9501	0.236858	0.600768	1.0546	2.10777	0.0923257	0.208293	0.204894	0.0754635	0.325407	0.0936168	0.05860051	0.06781369
2912	1	-226.5674	-237.7025	11.13507	1.909747	0.00790291	0.0766774	0.12877	0.0849161	0.539398	0.12805	0.0344195	0.37312	0.311381	0.0454123	0.20844	0.0703226	0.433853	0.211499	0.222528	0.2480407	0.0630387	0.0222054	0.136572	0.0191866	0.115585	0.0131257	0.0551528	0.0886983	0.0376102	0.0610577	0.00419933	0.0151932	0.0117726	0.168901	0.187702	0.007913757	6.697021	0.282258	0.64506	1.06756	2.00512	0.109194	0.138873	0.165499	0.0265538	0.458506	0.101374	0.2559545	0.03091861
2913	1	-209.3169	-236.5567	27.23978	0.8943762	0.0054572	0.0301977	0.0348699	0.0102665	0.0183587	0.122151	0.0222925	0.0663999	0.0748529	0.0100569	0.0913636	0.0120466	0.00301754	0.0180294	0.02255926	0.01636708	0.0793891	0.0249148	0.0158863	0.0913073	0.0486282	0.00473373	0.0471831	0.0512392	0.030329	0.0529014	0.0597826	0.00486412	0.0472246	0.259426	0.18219	0.01121077	22.6758	0.115427	0.442528	0.980028	2.46202	0.158989	0.165268	0.247057	0.0458505	0.262625	0.120212	0.02757785	0.4065134
2914	1	-216.8278	-230.4118	13.58399	2.913675	0.382271	0.0156585	0.0394749	0.192726	0.0671018	0.0172403	0.0734659	0.187324	0.0836555	0.212828	0.0125097	0.0511818	0.00836521	0.00374835	0.08089255	0.02748497	0.143726	0.0419643	0.00807071	0.11802	0.136068	0.00909445	0.0360726	0.0246633	0.0947241	0.0780107	0.0120303	0.016492	0.0575632	0.0595437	0.163957	0.1157076	12.48174	0.382471	0.726634	1.08206	1.80884	0.136806	0.181789	0.257778	0.0546649	0.281886	0.087076	0.1431926	0.8080559
2915	1	-207.2691	-229.4919	22.22285	2.581019	0.0876504	0.0951218	0.0118494	0.038273	0.00411096	0.159022	0.0104357	0.0399944	0.124679	0.0442364	0.0346006	0.0903195	0.0576295	0.0109803	0.05273422	0.04840897	0.277864	0.0169964	0.003299	0.0257538	0.286389	0.00160334	0.0631392	0.0945519	0.00455638	0.0466608	0.00138771	0.0224572	0.0335237	0.0783623	0.0434555	0.0248433	26.47186	0.354006	0.70533	1.07949	1.86117	0.104852	0.148757	0.313434	0.0944938	0.250012	0.0884518	0.07325228	0.3391472
2916	1	-218.1572	-230.572	12.41485	1.445649	0.043423	0.0322612	0.146493	0.439851	0.221015	0.0365599	0.0214753	0.0794581	0.0680373	0.20467	0.261654	0.167981	0.00208571	0.0842127	0.1385569	0.05593321	0.0675033	0.0384684	0.0169349	0.00772783	0.313077	0.000455427	0.0123853	0.0396154	0.108747	0.189591	0.00318268	0.0146502	0.0400388	0.119861	0.0277615	0.01968301	21.23447	0.216803	0.579252	1.04706	2.15688	0.166944	0.13896	0.216598	0.0616775	0.288664	0.127157	0.07561621	0.2603014
2917	1	-214.1151	-237.1685	23.05337	0.9109656	0.0339396	0.0671489	0.0191598	0.0083868	0.0682465	0.0331059	0.0475966	0.18679	0.098993	0.0109572	0.0181283	0.00418689	0.0147596	0.0704277	0.07468379	0.04794049	0.0461006	0.125527	0.141273	0.0925563	0.0167072	0.0230868	0.0518849	0.0137048	0.105604	0.0372251	0.00934307	0.127877	0.0222802	0.0769074	0.109922	0.03072697	29.7357	0.118865	0.448251	0.983524	2.44936	0.0845713	0.229827	0.231849	0.0576367	0.279576	0.11654	0.07866746	0.3905932
2918	1	-217.5408	-233.0468	15.50599	0.8559367	0.360879	0.15828	0.151822	0.0162984	0.0555527	0.0218794	0.078678	0.160715	0.0204785	0.187966	0.0752833	0.00055549	0.363577	0.200708	0.1002608	0.212629	0.0527242	0.0235624	0.0248542	0.0484722	0.0042134	0.012633	0.0924971	0.219423	0.0244932	0.307867	0.00760144	0.00732268	0.00282018	0.0564765	0.115039	0.01086212	7.843652	0.107394	0.428716	0.971326	2.49256	0.166877	0.151231	0.272065	0.0770326	0.222715	0.110079	0.2234911	0.04860201
2919	1	-228.4532	-234.3754	5.922179	0.8129856	0.485927	0.50015	0.302339	0.083976	0.000135384	0.559506	0.00242818	0.2045	0.124909	0.849255	0.0942916	0.224895	0.0554465	0.113189	0.2005517	0.1106003	0.033649	0.0793801	0.161931	0.0479077	0.145351	0.00769333	0.163643	0.0115549	0.191526	0.116045	0.00502261	0.0144231	0.00306396	0.0123753	0.00643511	0.09240869	9.823852	0.0983188	0.41231	0.960489	2.52888	0.131204	0.149107	0.244869	0.0645791	0.294515	0.115725	0.203009	0.4551951
2920	1	-214.8457	-234.9126	20.06698	1.496918	0.0700222	0.0656131	0.112521	0.111631	0.0417004	0.119045	0.00267551	0.203493	0.0547901	0.0235474	0.221478	0.0635699	0.0785062	0.165733	0.1194913	0.05480497	0.0838704	0.0238242	0.30887	0.00399555	0.0804318	0.0178142	0.028361	0.0467774	0.0284299	0.158827	0.0147726	0.0058541	0.0243798	0.0182664	0.155526	0.0183804	7.709187	0.224846	0.588043	1.05024	2.13687	0.155249	0.128025	0.220478	0.08359	0.330862	0.0817955	0.07318537	0.2511485
2921	1	-211.0657	-238.835	27.76929	0.8579716	0.0348397	0.019163	0.0232594	0.0500631	0.00788071	0.00205095	0.0194685	0.117021	0.0198494	0.00180957	0.0747715	0.0058803	0.0174673	0.0040413	0.02036993	0.01159788	0.0861693	0.192494	0.0427881	0.0337269	0.129486	0.0185817	0.0270255	0.0159747	0.0250664	0.0786828	0.00224359	0.0202659	0.0103863	0.221825	0.0952849	0.05177699	38.74891	0.107821	0.429467	0.971809	2.4909	0.219181	0.157529	0.245149	0.0899566	0.194305	0.0938806	0.06337487	0.8169955
2922	1	-190.1221	-238.5924	48.47032	2.387055	0.00098519	0.00323333	0.00614779	0.00262421	0.00242365	0.00843176	0.00387094	0.013217	0.00081402	0.0062098	0.00142462	0.00759742	0.00238689	0.00398652	0.005164509	0.006177592	0.0842341	0.0814661	0.175421	0.0329782	0.021662	0.035162	0.044145	0.0758806	0.0482681	0.0816669	0.0131132	0.0795523	0.0164586	0.091201	0.118791	0.0006978955	148.7679	0.33548	0.690732	1.07722	1.89656	0.164203	0.133988	0.194377	0.114952	0.254336	0.138144	0.006875488	0.1015049
